ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
8192
ITEM: BOX BOUNDS pp pp pp
-3.7638590809830674e-01 5.1601487908099159e+01
-3.7638590809830674e-01 5.1601487908099159e+01
-3.7638590809830674e-01 5.1601487908099159e+01
ITEM: ATOMS id type mass x y z vx vy vz 
90 1 95.94 22.8654 8.84907 3.08774 1.58487 -1.55793 1.03486 
4117 1 95.94 23.5218 9.86221 0.481928 -0.452674 5.00208 -5.12408 
3085 1 95.94 27.4365 9.22844 2.58334 -4.36012 -2.23328 3.93802 
5133 1 95.94 26.2691 10.7471 0.723829 2.84165 -5.32039 0.194756 
1059 1 95.94 35.2031 22.8568 0.150906 1.73371 2.87827 2.07544 
7182 1 95.94 32.5053 7.26664 2.25302 4.75653 1.85029 -1.77123 
1110 1 95.94 29.8885 8.57951 2.04083 -1.65555 0.538849 -5.16516 
1039 1 95.94 34.8579 8.44276 1.16143 4.94973 2.67624 7.8745 
5135 1 95.94 32.6733 9.6707 0.295683 3.09647 -2.05285 7.07126 
5201 1 95.94 38.9425 6.10511 0.577992 -5.15058 0.815129 -2.50422 
7183 1 95.94 39.5424 8.64447 0.895031 -1.36406 -5.81445 3.78063 
5207 1 95.94 42.112 9.26266 2.638 -4.96706 2.89675 1.4702 
1985 1 95.94 43.8213 10.9062 0.468163 -1.02127 1.69538 -0.0341749 
5136 1 95.94 41.7087 6.67802 0.888665 1.3308 4.65857 4.31099 
3089 1 95.94 44.1333 8.1892 1.69801 -6.63124 6.87212 -3.76131 
2499 1 95.94 0.683015 7.159 25.3361 -13.0954 -1.00601 -3.36745 
1042 1 95.94 47.441 8.39143 2.11686 -0.785132 3.37734 -2.0835 
1046 1 95.94 45.0721 11.1967 2.55125 -5.61793 -1.07574 -2.8996 
2105 1 95.94 51.0678 8.09972 0.53891 0.318746 -5.86555 6.81847 
5208 1 95.94 49.8924 9.21068 3.66477 6.19551 -6.14058 3.56172 
1113 1 95.94 49.8994 6.48791 2.13544 2.23679 1.19565 -2.83194 
4556 1 95.94 22.8284 11.0088 24.9638 -0.153735 -1.95172 10.1119 
2065 1 95.94 1.36848 12.4286 1.50404 -6.58384 5.05397 -5.33554 
3166 1 95.94 51.3498 11.1346 3.99388 -4.74626 -3.38971 -2.14697 
17 1 95.94 5.30796 11.3189 0.512333 1.26624 4.19774 -7.54312 
6235 1 95.94 3.65712 12.3648 2.5864 -2.42899 -0.320447 1.85793 
6236 1 95.94 6.27814 12.7204 3.23779 2.75794 3.1415 -8.33361 
4638 1 95.94 4.28068 13.9321 0.838185 2.58726 -4.88951 -3.17301 
24 1 95.94 7.32717 13.4847 0.884482 -3.42726 -0.0493759 1.0991 
6162 1 95.94 8.7119 13.0986 3.1872 -0.335847 9.96732 -4.05498 
2067 1 95.94 11.6975 11.9466 2.86285 -2.91823 -3.63607 -2.4575 
4229 1 95.94 13.4093 13.0495 1.0894 12.059 -1.02108 -10.1149 
776 1 95.94 13.4128 9.7712 2.06372 2.4388 -2.603 4.05164 
26 1 95.94 16.9937 12.8956 3.74371 2.79033 7.58373 1.97856 
7113 1 95.94 16.1984 12.5834 1.12903 -1.73489 -2.17516 -3.78874 
864 1 95.94 19.1602 12.0159 1.66523 -0.0995736 -11.3418 -3.83943 
4112 1 95.94 24.7656 10.6879 3.15441 -2.77042 -0.214176 -4.85981 
5065 1 95.94 21.6743 13.2162 2.56322 5.3398 3.65172 -0.501145 
7186 1 95.94 23.8853 12.3215 1.00553 1.08783 0.918158 7.56984 
2229 1 95.94 12.0785 24.867 12.0981 -4.22763 4.36806 2.56515 
7258 1 95.94 26.1393 13.1685 2.48004 9.36224 2.42246 -4.62614 
5134 1 95.94 28.7232 11.7636 1.61307 2.84847 -1.60074 -9.70069 
5138 1 95.94 26.7409 11.7649 4.49019 -4.98656 -1.77711 0.129825 
1534 1 95.94 31.0392 7.31311 25.0877 0.276151 -3.26584 7.34167 
6094 1 95.94 31.23 11.4356 1.89982 5.70274 -4.56646 -3.64949 
6225 1 95.94 13.5936 1.46169 0.537215 4.12521 6.18463 -6.60032 
1114 1 95.94 28.8548 13.4481 4.38641 0.221351 4.63016 4.46739 
5140 1 95.94 38.0933 9.40901 4.73546 4.23228 -2.15193 -0.451104 
7187 1 95.94 34.5876 11.2833 2.14392 -3.22918 1.49244 -3.91482 
3096 1 95.94 35.4527 13.7136 0.561447 2.43225 0.354074 -7.73873 
3164 1 95.94 36.848 12.6448 3.23669 12.0411 -2.09255 0.885667 
6140 1 95.94 33.1879 13.8134 1.73704 7.42096 -6.65999 -6.35576 
2525 1 95.94 5.06983 25.1494 24.489 1.27123 -1.97757 3.23772 
5212 1 95.94 37.2816 10.1946 1.84106 4.54835 0.958999 2.49508 
7260 1 95.94 39.5478 11.2074 2.57103 -3.45614 -1.31551 2.25783 
3092 1 95.94 37.8214 13.001 0.788483 -6.49887 10.1544 -5.23239 
5146 1 95.94 43.516 13.0807 0.902073 -5.14068 -2.61948 -0.268161 
1045 1 95.94 42.4276 12.0123 3.23153 -8.21453 5.96961 -0.482043 
3094 1 95.94 48.0789 10.8442 1.11413 -1.02365 -4.41131 1.54756 
6391 1 95.94 21.2092 -0.129602 20.4341 7.95423 3.50606 2.75941 
5147 1 95.94 46.8523 13.071 2.44679 -1.32838 3.73857 5.76686 
1119 1 95.94 51.0979 13.2411 0.646321 -0.668674 6.10131 -1.90223 
5218 1 95.94 49.6586 12.4275 3.06343 -0.146331 -4.90736 0.113085 
2070 1 95.94 2.51923 15.1651 2.38257 -0.129375 5.82837 -2.18634 
6165 1 95.94 0.902956 17.4771 1.34188 -2.13638 1.9715 1.84753 
23 1 95.94 4.77298 15.4452 2.99502 -4.70427 -1.24953 -7.5369 
22 1 95.94 3.49973 18.0603 2.49503 -3.78459 0.0787799 1.34138 
5122 1 95.94 3.4768 16.6493 -0.172396 -2.31983 4.43757 -0.961874 
2077 1 95.94 6.28472 18.4906 2.10181 -1.0826 2.59855 -3.0645 
1531 1 95.94 39.3533 18.7164 25.2875 -0.502865 -7.94774 -4.67852 
6240 1 95.94 7.66193 15.9586 2.62424 1.08569 2.38519 5.25546 
4119 1 95.94 6.28947 15.9554 0.594626 4.39852 -5.40956 3.09154 
2072 1 95.94 10.1498 14.9155 1.90357 4.57846 -8.98994 -0.66727 
530 1 95.94 12.8314 16.5732 1.42675 4.31562 -2.92118 8.31843 
7275 1 95.94 37.0156 25.2616 3.86401 -2.52037 3.50303 -1.82119 
25 1 95.94 14.984 15.1961 2.3815 -0.113646 -3.43646 4.78979 
2078 1 95.94 15.722 18.1724 3.12053 -4.61057 -6.15157 -1.23245 
6281 1 95.94 16.2425 17.2844 0.668192 -6.87295 -2.62372 -1.61348 
6169 1 95.94 17.3527 14.8577 1.09097 2.15918 -3.48414 -1.51582 
644 1 95.94 19.9422 15.1393 0.822085 -3.21091 -8.16535 2.57552 
537 1 95.94 18.1957 16.9953 2.5375 -5.99913 0.13926 3.37434 
2074 1 95.94 19.3263 14.293 3.2371 2.38132 -5.1016 -1.02108 
27 1 95.94 21.2794 16.798 1.97082 -1.81216 -3.4646 5.32785 
4053 1 95.94 47.5174 15.348 0.498206 -2.81736 -1.50929 -2.151 
3071 1 95.94 22.6262 14.8692 0.238703 -1.92035 -6.08266 -1.3409 
3142 1 95.94 24.0438 17.3857 0.906708 -2.4634 4.28321 -2.8598 
4523 1 95.94 23.8915 15.036 2.66594 -1.77807 3.06275 -4.56549 
3297 1 95.94 48.7993 0.16767 10.4749 1.72964 8.60855 3.5665 
5143 1 95.94 28.4063 14.1209 1.67144 -0.912038 3.02482 -0.217272 
2272 1 95.94 8.73184 -0.181742 11.8087 1.82353 7.95061 3.34218 
5215 1 95.94 26.2645 16.4889 2.55658 -1.49299 3.874 3.17557 
7191 1 95.94 31.9913 16.7991 1.28113 -7.02359 -6.51978 0.31786 
3168 1 95.94 30.7611 14.4473 2.52682 4.95604 -6.06233 -0.314867 
5149 1 95.94 29.2259 17.2625 1.42719 8.92479 2.26896 -5.88427 
7192 1 95.94 34.2856 16.0439 0.705968 6.85658 -11.1813 -2.12747 
5151 1 95.94 40.8812 17.7313 1.78513 -6.01827 -5.40416 -1.09463 
1121 1 95.94 36.4299 15.1418 2.23892 4.06227 1.56932 -4.11482 
3098 1 95.94 42.5454 14.8995 2.56485 -5.7012 -6.99847 6.44114 
3176 1 95.94 42.8971 17.3757 0.334502 -6.0817 -11.412 2.59337 
1050 1 95.94 45.1231 15.5335 1.37302 3.02046 -5.80959 -1.63949 
3099 1 95.94 43.8312 17.5205 2.98175 -1.75688 -5.3761 -0.0605655 
7181 1 95.94 32.8514 6.68716 -0.0311654 -4.7375 6.27944 6.26382 
7607 1 95.94 47.0786 16.0219 3.16227 -1.22387 -4.22835 3.7894 
7280 1 95.94 37.2077 25.0207 6.95063 -5.32434 -8.9372 2.03155 
5585 1 95.94 27.1287 0.384755 0.946383 -1.29349 -5.70354 1.16169 
5148 1 95.94 49.2522 17.6079 2.02853 -13.907 5.46467 -4.05472 
3171 1 95.94 49.4306 14.7273 2.29875 -0.35188 -4.12008 0.821647 
7114 1 95.94 24.4719 5.26168 25.3096 -5.13114 9.17036 7.95498 
1333 1 95.94 46.741 18.139 1.71086 -5.68088 -4.19902 0.0618294 
6646 1 95.94 -0.0683577 21.1414 1.08843 -0.349011 -3.097 6.29508 
7606 1 95.94 43.0021 -0.0983972 18.053 -1.97869 -5.23067 -1.07332 
4550 1 95.94 21.3791 5.18406 25.0113 5.76085 2.30276 -1.4165 
7127 1 95.94 4.51591 20.6483 1.60605 1.24264 -6.9889 3.61911 
4120 1 95.94 9.04399 17.5993 1.12067 -5.87308 -0.0274093 1.86948 
6171 1 95.94 7.15499 20.4256 0.521818 -0.309809 -0.229061 1.34194 
2149 1 95.94 6.91569 21.0729 3.39089 0.479218 -5.28209 -7.33147 
29 1 95.94 9.20601 21.5425 1.42075 -0.518913 -1.65294 -4.90748 
4125 1 95.94 11.2742 19.0419 1.67854 5.21304 -1.40521 4.87943 
981 1 95.94 14.2367 19.442 0.954737 3.19956 -5.06446 2.82178 
30 1 95.94 17.3009 19.2921 1.1486 -5.30787 -3.92099 1.36001 
31 1 95.94 19.7601 19.4771 2.55012 0.51508 6.66566 18.028 
1124 1 95.94 22.7814 19.6632 2.06422 1.86339 5.32953 4.228 
4465 1 95.94 11.0477 -0.045968 19.1319 -1.32198 -2.56086 16.3288 
1053 1 95.94 25.8997 19.3852 1.87753 2.77479 -1.26218 2.01804 
5629 1 95.94 28.2706 19.4744 0.474914 -4.60536 -9.60657 8.78612 
7267 1 95.94 30.4116 21.2153 2.96397 -7.73847 4.58105 1.94682 
5155 1 95.94 31.4708 19.3726 0.688341 1.73316 -4.11505 -10.1782 
7268 1 95.94 30.8225 17.5804 3.36367 -6.04844 1.84783 3.05243 
5154 1 95.94 33.4916 19.0186 2.39936 3.72941 -6.48787 2.22394 
5222 1 95.94 36.1346 18.1349 -0.400308 3.78533 7.18954 -7.20376 
7198 1 95.94 36.0872 20.3029 1.98442 -2.03564 9.96527 5.08551 
5292 1 95.94 36.3477 17.5546 2.96153 -3.31311 -2.92423 1.04815 
1055 1 95.94 38.0801 19.0762 1.0798 -2.1617 -5.9385 2.5128 
5223 1 95.94 39.3073 21.4513 2.31163 1.44147 -3.40578 7.03576 
1393 1 95.94 30.604 -0.033212 17.0559 1.68786 4.65948 0.714493 
1547 1 95.94 42.4595 20.181 2.45597 -0.250859 3.71773 4.21626 
7200 1 95.94 44.6811 19.7165 0.65297 2.50672 1.6815 6.83976 
3108 1 95.94 41.7385 23.0245 2.22796 -1.88639 -4.40817 -8.68382 
7342 1 95.94 46.0942 24.349 1.56674 -5.76566 -3.22489 4.96275 
5224 1 95.94 46.9056 20.9295 1.69864 -5.73528 -1.40605 3.16182 
5299 1 95.94 49.1796 20.4229 1.29719 8.56618 2.27306 6.82989 
3110 1 95.94 48.3276 22.9716 0.27681 1.50846 1.10791 5.177 
6728 1 95.94 1.28135 25.1107 0.825025 -3.97594 1.30095 3.1913 
32 1 95.94 2.21319 22.4556 2.57 9.65614 0.681765 -0.0248713 
6102 1 95.94 51.0267 18.8475 0.0891856 -2.68908 6.14039 -2.21486 
33 1 95.94 4.13032 23.4914 0.336148 -0.85307 -1.53354 4.3778 
4128 1 95.94 3.39139 24.2783 4.63767 -8.61745 1.67286 -5.07577 
8149 1 95.94 40.6552 15.6456 -0.0253639 6.93483 -3.44952 1.04511 
6177 1 95.94 11.5271 22.7492 -0.14431 -0.768621 9.99716 -8.38363 
4106 1 95.94 6.52102 22.8839 1.1793 -0.946619 -8.2826 2.1473 
6182 1 95.94 9.63773 24.2568 2.05864 8.86103 -1.74125 3.52947 
2156 1 95.94 11.6452 21.4533 2.59404 -5.57286 -3.47624 0.576346 
2083 1 95.94 13.8783 22.4592 0.911932 -3.21412 9.58849 -2.06743 
4136 1 95.94 12.4571 24.4444 2.09186 -0.216289 -2.02056 4.72074 
34 1 95.94 14.9437 24.4178 2.43522 4.55676 -0.311942 -8.15327 
6178 1 95.94 16.7013 22.2533 2.18014 6.17273 1.83359 -2.26153 
4131 1 95.94 17.7463 25.0061 2.88217 -3.87164 2.08028 2.14936 
2756 1 95.94 -0.505904 24.4898 25.2194 -11.1752 0.292949 -1.85676 
370 1 95.94 13.4137 0.0286783 20.1112 9.50204 -2.38268 2.91661 
2084 1 95.94 19.0074 22.378 3.4207 -6.68059 -0.400706 4.89871 
2079 1 95.94 21.4546 22.2576 1.66932 -2.31411 -2.20852 -0.014255 
4655 1 95.94 20.8193 4.25611 0.12463 -4.44217 8.50208 -2.22883 
36 1 95.94 19.9076 24.1776 0.867298 10.2114 -3.80777 -1.4785 
1468 1 95.94 24.3336 21.225 0.789003 -1.28053 -11.9553 -3.33955 
37 1 95.94 22.6595 24.1255 3.26526 5.10243 5.91662 -0.537168 
2085 1 95.94 22.9564 23.9731 0.4722 2.48714 0.469711 -1.75069 
7201 1 95.94 25.0111 23.2083 2.10222 -1.56999 2.80834 1.50272 
1063 1 95.94 29.0819 23.3113 1.7245 -3.28695 7.38488 5.26628 
3105 1 95.94 27.2369 21.7544 2.83493 2.1561 -3.90079 2.94626 
4060 1 95.94 27.0367 22.056 0.158051 0.149419 1.61752 -4.71341 
5523 1 95.94 49.0655 24.9522 20.5429 -1.97205 -8.51688 -0.0539139 
3044 1 95.94 5.70163 25.6694 0.297296 0.176636 9.35843 -7.69829 
7718 1 95.94 44.1685 19.1324 25.0328 5.97282 -6.17185 1.45428 
1131 1 95.94 31.5439 23.9706 2.1629 -0.437508 -1.10944 2.86244 
5234 1 95.94 40.2893 24.7891 0.4452 -3.03421 -1.94578 -1.1161 
6146 1 95.94 16.1292 0.0490524 0.642941 -3.70635 -2.67421 -2.26618 
3102 1 95.94 33.1866 21.7622 1.76576 2.63323 -1.12741 3.48015 
3107 1 95.94 36.5353 22.7531 2.73737 -0.124696 1.08542 -2.47907 
1096 1 95.94 38.1009 23.3828 0.355026 1.85952 1.02882 -5.60189 
1060 1 95.94 39.3894 24.0651 2.9924 7.42962 -2.10526 -3.01969 
4429 1 95.94 21.9634 25.4686 14.4708 -0.41274 -1.0614 -2.47894 
3113 1 95.94 43.4963 24.7899 0.386656 -8.1766 4.87207 3.35019 
7204 1 95.94 42.9146 22.0833 0.0781358 -6.70259 -11.3986 1.87642 
3103 1 95.94 44.3873 22.377 2.21526 -3.61845 -1.49947 4.04556 
7649 1 95.94 48.9796 22.8525 24.4681 -1.16559 1.55823 -3.07451 
5453 1 95.94 42.7494 25.466 14.0128 -8.62539 -5.95513 -0.0332809 
5117 1 95.94 51.0582 23.4627 1.56196 7.51343 -2.0971 0.735572 
1062 1 95.94 48.3622 24.7726 2.01606 -6.70213 -5.08382 -0.237896 
1428 1 95.94 27.4404 24.9737 18.4638 6.61695 -0.538267 -7.92405 
4430 1 95.94 25.2251 24.9906 15.0767 0.576801 -4.22206 -2.81261 
7228 1 95.94 2.07006 0.801096 5.09181 -3.66172 -1.65114 -2.06649 
7499 1 95.94 31.8239 25.3059 14.6635 4.17193 2.82201 6.56643 
6229 1 95.94 4.87503 1.51529 5.19413 8.87554 0.669331 -0.299454 
4248 1 95.94 3.1257 1.88736 7.51076 -3.39553 2.62781 4.76087 
2153 1 95.94 20.9473 19.6759 -0.115153 -1.48489 -0.631538 -9.27524 
149 1 95.94 7.92052 1.20761 5.78537 -1.26258 -0.271647 6.66929 
1353 1 95.94 49.0124 25.484 17.1274 2.5274 0.944872 3.04447 
4172 1 95.94 10.2964 1.79844 4.57834 -6.03565 4.42294 -0.960571 
2130 1 95.94 9.53188 2.56706 1.90687 5.04903 -1.83232 -4.99463 
8 1 95.94 11.3687 3.98514 3.06197 -1.71816 8.391 -9.57063 
2125 1 95.94 12.3875 0.113358 4.92193 3.3152 4.56652 -6.30667 
82 1 95.94 12.8614 2.12777 6.54383 2.59013 -1.92116 1.87942 
4244 1 95.94 4.04994 -0.458044 8.86384 -6.4172 -6.50926 5.3175 
6293 1 95.94 14.6447 0.555836 5.73561 1.70037 -2.21549 -0.0793848 
151 1 95.94 17.0569 0.785917 5.94853 -0.282443 -13.4945 1.20892 
2131 1 95.94 16.0674 3.30741 5.14464 -1.92853 3.28014 4.76016 
6622 1 95.94 16.4456 25.6404 22.0079 -5.38791 11.7898 0.633838 
78 1 95.94 19.9304 0.749323 6.66233 4.80406 -1.28122 0.735985 
7566 1 95.94 40.0996 21.6758 0.180482 0.439568 1.26868 0.859959 
6222 1 95.94 21.6418 2.48329 4.65086 -6.91987 -1.66373 4.08202 
6154 1 95.94 24.2507 2.48422 5.04562 0.811944 8.1365 -3.61401 
157 1 95.94 22.0445 2.08497 7.24014 -1.36615 -4.41262 -7.55843 
3146 1 95.94 27.0563 0.136798 5.65423 2.83566 -1.9109 0.277937 
7241 1 95.94 26.7674 1.49622 3.61321 2.13816 -1.34013 3.39024 
7247 1 95.94 29.0471 2.09649 4.9402 5.72572 2.59095 -2.56171 
7316 1 95.94 33.2784 0.554114 3.76751 0.0701121 -5.51713 -3.65626 
3147 1 95.94 30.4616 0.273772 4.0445 2.35289 -1.0144 -0.182413 
5200 1 95.94 31.4536 3.30311 3.56146 1.09936 -4.59184 0.427539 
7243 1 95.94 35.9371 1.72478 4.60954 1.95202 3.49071 -4.66183 
1099 1 95.94 34.5988 2.69622 2.92867 -6.848 5.1286 9.19674 
7244 1 95.94 37.6685 -0.00471232 4.08562 2.38316 -1.19023 2.16699 
3148 1 95.94 39.3514 0.0150146 6.696 6.00818 -5.17787 6.41267 
7250 1 95.94 40.7095 2.08791 6.358 4.78691 -4.04843 0.0565678 
7249 1 95.94 38.163 2.64373 6.32306 5.5991 -2.2596 -2.89896 
